date,client_id,balance_usd_mm
2025-02-19,TOPCLIENT00,16.46612033573579
2025-02-20,TOPCLIENT00,13.786323731345723
2025-02-21,TOPCLIENT00,14.532040277000512
2025-02-24,TOPCLIENT00,11.099443512881592
2025-02-25,TOPCLIENT00,19.50438855968271
2025-02-26,TOPCLIENT00,13.979781309684844
2025-02-27,TOPCLIENT00,11.595563430241288
2025-02-28,TOPCLIENT00,17.533304796968892
2025-03-03,TOPCLIENT00,15.073108777074768
2025-03-04,TOPCLIENT00,18.445276151043995
2025-03-05,TOPCLIENT00,17.178579346087982
2025-03-06,TOPCLIENT00,15.016917848569879
2025-03-07,TOPCLIENT00,14.813781774082722
2025-03-10,TOPCLIENT00,18.522937823568917
2025-03-11,TOPCLIENT00,15.826615361705441
2025-03-12,TOPCLIENT00,16.83622247008389
2025-03-13,TOPCLIENT00,14.846462814225989
2025-03-14,TOPCLIENT00,13.613153241227424
2025-03-17,TOPCLIENT00,15.764529312566795
2025-03-18,TOPCLIENT00,14.720051502799915
2025-03-19,TOPCLIENT00,11.77268489431835
2025-03-20,TOPCLIENT00,16.0992084801282
2025-03-21,TOPCLIENT00,14.387854240862552
2025-03-24,TOPCLIENT00,17.255429343484447
2025-03-25,TOPCLIENT00,11.580010443230462
2025-03-26,TOPCLIENT00,15.252493542219689
2025-03-27,TOPCLIENT00,16.986298104875093
2025-03-28,TOPCLIENT00,16.541325000317332
2025-03-31,TOPCLIENT00,14.579075261728352
2025-04-01,TOPCLIENT00,13.25321401704601
2025-04-02,TOPCLIENT00,17.296921469566954
2025-04-03,TOPCLIENT00,12.863249811528444
2025-04-04,TOPCLIENT00,15.376620067455725
2025-04-07,TOPCLIENT00,15.826896681964866
2025-04-08,TOPCLIENT00,16.060390014471775
2025-04-09,TOPCLIENT00,15.413684120824172
2025-04-10,TOPCLIENT00,15.525624670063864
2025-04-11,TOPCLIENT00,16.15170668995088
2025-04-14,TOPCLIENT00,14.68393429302428
2025-04-15,TOPCLIENT00,16.568082019101134
2025-04-16,TOPCLIENT00,18.38583529924227
2025-04-17,TOPCLIENT00,20.39538504610637
2025-04-18,TOPCLIENT00,12.908235707261175
2025-04-21,TOPCLIENT00,18.50852829949475
2025-04-22,TOPCLIENT00,17.037663898307613
2025-04-23,TOPCLIENT00,16.823373464479598
2025-04-24,TOPCLIENT00,20.24359808680088
2025-04-25,TOPCLIENT00,15.882670655347741
2025-04-28,TOPCLIENT00,17.835483842607978
2025-04-29,TOPCLIENT00,15.013052451162466
2025-04-30,TOPCLIENT00,14.764488328798382
2025-05-01,TOPCLIENT00,19.400168682725404
2025-05-02,TOPCLIENT00,15.687074568848919
2025-05-05,TOPCLIENT00,18.151227018671154
2025-05-06,TOPCLIENT00,16.059969437101238
2025-05-07,TOPCLIENT00,18.013144883671647
2025-05-08,TOPCLIENT00,15.837514929193185
2025-05-09,TOPCLIENT00,16.033021554694315
2025-05-12,TOPCLIENT00,16.47915283047981
2025-05-13,TOPCLIENT00,13.692689669265262
2025-05-14,TOPCLIENT00,14.441850941488825
2025-05-15,TOPCLIENT00,11.772068443569065
2025-05-16,TOPCLIENT00,14.702318167299403
2025-05-19,TOPCLIENT00,16.02645224357515
2025-05-20,TOPCLIENT00,14.532981532598422
2025-05-21,TOPCLIENT00,20.054737269875847
2025-05-22,TOPCLIENT00,18.984488329008613
2025-05-23,TOPCLIENT00,14.58941640986619
2025-05-26,TOPCLIENT00,13.825870570607373
2025-05-27,TOPCLIENT00,15.700254330741117
2025-05-28,TOPCLIENT00,14.21557438360864
2025-05-29,TOPCLIENT00,17.865121818478926
2025-05-30,TOPCLIENT00,16.13455808676438
2025-06-02,TOPCLIENT00,15.572309098466615
2025-06-03,TOPCLIENT00,16.492741917235055
2025-06-04,TOPCLIENT00,14.774518019983883
2025-06-05,TOPCLIENT00,18.01288580028179
2025-06-06,TOPCLIENT00,15.784731933383766
2025-06-09,TOPCLIENT00,13.633247185234273
2025-06-10,TOPCLIENT00,16.877817454989888
2025-06-11,TOPCLIENT00,17.715239382692534
2025-06-12,TOPCLIENT00,16.96354547711566
2025-06-13,TOPCLIENT00,11.948390519452099
2025-06-16,TOPCLIENT00,14.46533198148339
2025-06-17,TOPCLIENT00,17.827780286109274
2025-06-18,TOPCLIENT00,17.41518474505927
2025-06-19,TOPCLIENT00,17.31155342299096
2025-06-20,TOPCLIENT00,14.831994526885842
2025-06-23,TOPCLIENT00,20.834206675775917
2025-06-24,TOPCLIENT00,14.280307154320209
2025-06-25,TOPCLIENT00,15.86038008327692
2025-06-26,TOPCLIENT00,20.82957929821276
2025-06-27,TOPCLIENT00,14.821446410373143
2025-06-30,TOPCLIENT00,16.362619013298193
2025-07-01,TOPCLIENT00,19.171343663043817
2025-07-02,TOPCLIENT00,12.792231864468604
2025-07-03,TOPCLIENT00,16.784240321659368
2025-07-04,TOPCLIENT00,19.312535049713652
2025-07-07,TOPCLIENT00,13.156964712173878
2025-07-08,TOPCLIENT00,15.613776086822181
2025-07-09,TOPCLIENT00,15.69079964856083
2025-07-10,TOPCLIENT00,16.97357215559042
2025-07-11,TOPCLIENT00,16.20303313881684
2025-07-14,TOPCLIENT00,18.543444196596475
2025-07-15,TOPCLIENT00,18.851093954146574
2025-07-16,TOPCLIENT00,16.81701877093549
2025-07-17,TOPCLIENT00,18.053329566516794
2025-07-18,TOPCLIENT00,14.875919789310965
2025-07-21,TOPCLIENT00,17.26419612086927
2025-07-22,TOPCLIENT00,15.766038305298517
2025-07-23,TOPCLIENT00,18.230014700404748
2025-07-24,TOPCLIENT00,15.853580393129588
2025-07-25,TOPCLIENT00,16.301069428956502
2025-07-28,TOPCLIENT00,14.189455967324204
2025-07-29,TOPCLIENT00,14.363485621721273
2025-07-30,TOPCLIENT00,13.258448994763707
2025-07-31,TOPCLIENT00,18.667016582060697
2025-08-01,TOPCLIENT00,15.659790444174586
2025-08-04,TOPCLIENT00,17.2857692925625
2025-08-05,TOPCLIENT00,17.48245647267992
2025-08-06,TOPCLIENT00,15.381993120829092
2025-08-07,TOPCLIENT00,18.987201635055975
2025-08-08,TOPCLIENT00,12.93417346666202
2025-08-11,TOPCLIENT00,19.01333151718639
2025-08-12,TOPCLIENT00,14.797613050737898
2025-08-13,TOPCLIENT00,16.455959785428593
2025-08-14,TOPCLIENT00,15.823933033399985
2025-08-15,TOPCLIENT00,16.866764257923958
2025-08-18,TOPCLIENT00,15.850514945893686
2025-08-19,TOPCLIENT00,14.713005942478139
2025-08-20,TOPCLIENT00,14.732976935688967
2025-08-21,TOPCLIENT00,15.868739969509123
2025-08-22,TOPCLIENT00,18.245476611620354
2025-08-25,TOPCLIENT00,17.448398618340672
2025-08-26,TOPCLIENT00,15.261134025359352
2025-08-27,TOPCLIENT00,16.351589973856832
2025-08-28,TOPCLIENT00,16.117183799092725
2025-08-29,TOPCLIENT00,14.73085984711311
2025-09-01,TOPCLIENT00,13.840043589977363
2025-09-02,TOPCLIENT00,17.34215574731903
2025-09-03,TOPCLIENT00,18.092461935648675
2025-09-04,TOPCLIENT00,17.783792006674133
2025-09-05,TOPCLIENT00,18.22362138654454
2025-09-08,TOPCLIENT00,17.366686672040856
2025-09-09,TOPCLIENT00,14.368373956680903
2025-09-10,TOPCLIENT00,14.788473902092145
2025-09-11,TOPCLIENT00,14.588732169808178
2025-09-12,TOPCLIENT00,13.298355961983729
2025-09-15,TOPCLIENT00,17.214695425844454
2025-09-16,TOPCLIENT00,14.561592086268206
2025-09-17,TOPCLIENT00,19.27994558388989
2025-09-18,TOPCLIENT00,17.609265343840228
2025-09-19,TOPCLIENT00,16.316750021878548
2025-09-22,TOPCLIENT00,16.03436987552059
2025-09-23,TOPCLIENT00,15.691319527961724
2025-09-24,TOPCLIENT00,17.082712147135723
2025-09-25,TOPCLIENT00,16.41417585493245
2025-09-26,TOPCLIENT00,16.744172972080406
2025-09-29,TOPCLIENT00,16.903926031990984
2025-09-30,TOPCLIENT00,18.025796292659173
2025-10-01,TOPCLIENT00,16.514045516203055
2025-10-02,TOPCLIENT00,16.524671009032975
2025-10-03,TOPCLIENT00,13.004089453992302
2025-10-06,TOPCLIENT00,17.342508475675697
2025-10-07,TOPCLIENT00,18.538700748509765
2025-10-08,TOPCLIENT00,19.33892829924283
2025-10-09,TOPCLIENT00,15.067762181009458
2025-10-10,TOPCLIENT00,14.914233568013092
2025-10-13,TOPCLIENT00,15.215928192262385
2025-10-14,TOPCLIENT00,17.80510854670559
2025-10-15,TOPCLIENT00,17.210589790512152
2025-10-16,TOPCLIENT00,15.526006119866945
2025-10-17,TOPCLIENT00,21.53160493857282
2025-10-20,TOPCLIENT00,17.076899360876066
2025-10-21,TOPCLIENT00,14.826442175875073
2025-10-22,TOPCLIENT00,17.198630537596227
2025-10-23,TOPCLIENT00,15.289107990475975
2025-10-24,TOPCLIENT00,15.703266180133165
2025-10-27,TOPCLIENT00,15.960085402119256
2025-10-28,TOPCLIENT00,17.30758330560281
2025-10-29,TOPCLIENT00,20.591715454018427
2025-10-30,TOPCLIENT00,15.278186229680932
2025-10-31,TOPCLIENT00,13.969573967292577
2025-11-03,TOPCLIENT00,19.618387412903267
2025-11-04,TOPCLIENT00,21.121231092332213
2025-11-05,TOPCLIENT00,17.89886966019604
2025-11-06,TOPCLIENT00,16.633779377923762
2025-11-07,TOPCLIENT00,19.2959958901448
2025-11-10,TOPCLIENT00,12.633097217079658
2025-11-11,TOPCLIENT00,22.125603076693054
2025-11-12,TOPCLIENT00,18.194694187711132
2025-11-13,TOPCLIENT00,17.89771398916153
2025-11-14,TOPCLIENT00,15.801252212252791
2025-11-17,TOPCLIENT00,18.074475017220205
2025-11-18,TOPCLIENT00,16.683205479348786
2025-11-19,TOPCLIENT00,17.427090354762708
2025-11-20,TOPCLIENT00,18.729849637014713
2025-11-21,TOPCLIENT00,15.6087829725764
2025-11-24,TOPCLIENT00,19.608428438685568
2025-11-25,TOPCLIENT00,18.432412616906486
2025-11-26,TOPCLIENT00,17.475647693473828
2025-11-27,TOPCLIENT00,17.5944698301787
2025-11-28,TOPCLIENT00,21.50214369738086
2025-12-01,TOPCLIENT00,14.96680524257194
2025-12-02,TOPCLIENT00,18.502206477906523
2025-12-03,TOPCLIENT00,17.026236592923514
2025-12-04,TOPCLIENT00,20.055831949544473
2025-12-05,TOPCLIENT00,16.831724058016277
2025-12-08,TOPCLIENT00,12.877073317387696
2025-12-09,TOPCLIENT00,10.588576787959415
2025-12-10,TOPCLIENT00,14.014797390693385
2025-12-11,TOPCLIENT00,16.026348832723393
2025-12-12,TOPCLIENT00,15.054933395432247
2025-12-15,TOPCLIENT00,15.687485500759843
2025-12-16,TOPCLIENT00,15.978839567408135
2025-12-17,TOPCLIENT00,16.814691388191633
2025-12-18,TOPCLIENT00,16.337760421500548
2025-12-19,TOPCLIENT00,18.284536842070835
2025-12-22,TOPCLIENT00,18.898210350585074
2025-12-23,TOPCLIENT00,19.490040376275356
2025-12-24,TOPCLIENT00,19.120234494746093
2025-12-25,TOPCLIENT00,14.792434424568363
2025-12-26,TOPCLIENT00,18.930760457593397
2025-12-29,TOPCLIENT00,17.447168177917767
2025-12-30,TOPCLIENT00,15.796614030487273
2025-12-31,TOPCLIENT00,19.466946692582844
2026-01-01,TOPCLIENT00,19.763435807104926
2026-01-02,TOPCLIENT00,13.62542508043157
2026-01-05,TOPCLIENT00,15.100701672182202
2026-01-06,TOPCLIENT00,15.038971988347173
2026-01-07,TOPCLIENT00,18.490985515944043
2026-01-08,TOPCLIENT00,19.339982355147846
2026-01-09,TOPCLIENT00,17.940524793208795
2026-01-12,TOPCLIENT00,15.80181656107793
2026-01-13,TOPCLIENT00,18.21495668740242
2026-01-14,TOPCLIENT00,18.613359896933254
2026-01-15,TOPCLIENT00,13.240632341216887
2026-01-16,TOPCLIENT00,21.331802987766245
2026-01-19,TOPCLIENT00,16.469865087120915
2026-01-20,TOPCLIENT00,16.32593011907716
2026-01-21,TOPCLIENT00,20.35167084058679
2026-01-22,TOPCLIENT00,18.83239266713825
2026-01-23,TOPCLIENT00,15.028696382005984
2026-01-26,TOPCLIENT00,17.74451759303626
2026-01-27,TOPCLIENT00,15.36919558086741
2026-01-28,TOPCLIENT00,18.339786556637694
2026-01-29,TOPCLIENT00,14.410915981231403
2026-01-30,TOPCLIENT00,18.10540424511845
2026-02-02,TOPCLIENT00,15.461079813211864
2026-02-03,TOPCLIENT00,16.856138172822444
2026-02-04,TOPCLIENT00,21.850128653206166
2026-02-05,TOPCLIENT00,17.54180660359804
2026-02-06,TOPCLIENT00,17.68683844505233
2026-02-09,TOPCLIENT00,18.56828029472368
2026-02-10,TOPCLIENT00,18.116954389721208
2026-02-11,TOPCLIENT00,18.476369519592588
2026-02-12,TOPCLIENT00,18.88732792186198
2026-02-13,TOPCLIENT00,17.97315644682465
2026-02-16,TOPCLIENT00,18.282412773637873
2026-02-17,TOPCLIENT00,16.573117273064657
2026-02-18,TOPCLIENT00,19.10878868223984
2026-02-19,TOPCLIENT00,21.700394729547305
